date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:02:34	94383/94383	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202026%2006:17:35%20GMT	https://election.ratopati.com/candidate/party-splitter	C:/My%20Web%20Sites/electionupdate/election.ratopati.com/candidate/party-splitter.html	(from https://election.ratopati.com/province/karnali-province)
12:02:34	8192/8192	---M--	200	added ('OK')	image/jpeg	etag:%229412F4E0FF57B25FB09CECFEE49C14D3%22	https://npcdn.ratopati.com/election/candidates/2082/party-splitter_OlZmpzXWuh.jpg	C:/My%20Web%20Sites/electionupdate/npcdn.ratopati.com/election/candidates/2082/party-splitter_OlZmpzXWuh.jpg	(from https://election.ratopati.com/province/karnali-province)
12:02:35	94966/94966	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202026%2006:17:35%20GMT	https://election.ratopati.com/candidate/tashi-lhonzom	C:/My%20Web%20Sites/electionupdate/election.ratopati.com/candidate/tashi-lhonzom.html	(from https://election.ratopati.com/province/karnali-province)
12:02:35	8192/8192	---M--	200	added ('OK')	image/jpeg	etag:%222EC2716952C1B68A44E9E29A08196043%22	https://npcdn.ratopati.com/election/candidates/2082/tashi-lhonzom_dV29v5NcaB.jpg	C:/My%20Web%20Sites/electionupdate/npcdn.ratopati.com/election/candidates/2082/tashi-lhonzom_dV29v5NcaB.jpg	(from https://election.ratopati.com/province/karnali-province)
12:02:36	95528/95528	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202026%2006:17:36%20GMT	https://election.ratopati.com/candidate/jhil-karki	C:/My%20Web%20Sites/electionupdate/election.ratopati.com/candidate/jhil-karki.html	(from https://election.ratopati.com/province/karnali-province)
12:02:36	8192/8192	---M--	200	added ('OK')	image/jpeg	etag:%228986C052AF9E8BA8636A8D0AF264242B%22	https://npcdn.ratopati.com/election/candidates/2082/jhil-karki_NRXyhj9cAZ.jpg	C:/My%20Web%20Sites/electionupdate/npcdn.ratopati.com/election/candidates/2082/jhil-karki_NRXyhj9cAZ.jpg	(from https://election.ratopati.com/province/karnali-province)
12:02:37	152547/152547	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202026%2006:17:37%20GMT	https://election.ratopati.com/constituency/jajarkot-1	C:/My%20Web%20Sites/electionupdate/election.ratopati.com/constituency/jajarkot-1.html	(from https://election.ratopati.com/province/karnali-province)
12:02:37	48203/48203	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202026%2006:17:37%20GMT	https://election.ratopati.com/district/jajarkot	C:/My%20Web%20Sites/electionupdate/election.ratopati.com/district/jajarkot.html	(from https://election.ratopati.com/province/karnali-province)
12:02:37	95143/95143	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202026%2006:17:38%20GMT	https://election.ratopati.com/candidate/khadak-bahadur-budha	C:/My%20Web%20Sites/electionupdate/election.ratopati.com/candidate/khadak-bahadur-budha.html	(from https://election.ratopati.com/province/karnali-province)
12:02:37	8192/8192	---M--	200	added ('OK')	image/jpeg	etag:%22CAB7CC3E05AA8DD0E81D014E98B6E9F7%22	https://npcdn.ratopati.com/election/candidates/2082/khadak-bahadur-budha_YKHEPRHWYl.jpg	C:/My%20Web%20Sites/electionupdate/npcdn.ratopati.com/election/candidates/2082/khadak-bahadur-budha_YKHEPRHWYl.jpg	(from https://election.ratopati.com/province/karnali-province)
12:02:38	95242/95242	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202026%2006:17:38%20GMT	https://election.ratopati.com/candidate/shakti-bahadur-basnet	C:/My%20Web%20Sites/electionupdate/election.ratopati.com/candidate/shakti-bahadur-basnet.html	(from https://election.ratopati.com/province/karnali-province)
12:02:38	3699/3699	---M--	200	added ('OK')	image/jpeg	etag:%229CAAEA2B51020E2F65B22F5B2BB78164%22	https://npcdn.ratopati.com/election/candidates/2082/shakti-bahadur-basnet_mk0kQUfDj2.jpg	C:/My%20Web%20Sites/electionupdate/npcdn.ratopati.com/election/candidates/2082/shakti-bahadur-basnet_mk0kQUfDj2.jpg	(from https://election.ratopati.com/province/karnali-province)
12:02:38	95175/95175	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202026%2006:17:39%20GMT	https://election.ratopati.com/candidate/dambar-bahadur-singh	C:/My%20Web%20Sites/electionupdate/election.ratopati.com/candidate/dambar-bahadur-singh.html	(from https://election.ratopati.com/province/karnali-province)
12:02:38	8192/8192	---M--	200	added ('OK')	image/jpeg	etag:%228F60DC95A2514060B872E2CFB846CBA2%22	https://npcdn.ratopati.com/election/candidates/2082/dambar-bahadur-singh_hz8fBr7sck.jpg	C:/My%20Web%20Sites/electionupdate/npcdn.ratopati.com/election/candidates/2082/dambar-bahadur-singh_hz8fBr7sck.jpg	(from https://election.ratopati.com/province/karnali-province)
12:02:39	95340/95340	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202026%2006:17:39%20GMT	https://election.ratopati.com/candidate/raghab-karki	C:/My%20Web%20Sites/electionupdate/election.ratopati.com/candidate/raghab-karki.html	(from https://election.ratopati.com/province/karnali-province)
12:02:39	8192/8192	---M--	200	added ('OK')	image/jpeg	etag:%22541A6AAF568E3ABBE8F94CA59C9FB9F5%22	https://npcdn.ratopati.com/election/candidates/2082/raghab-karki_dFxweNdNZu.jpg	C:/My%20Web%20Sites/electionupdate/npcdn.ratopati.com/election/candidates/2082/raghab-karki_dFxweNdNZu.jpg	(from https://election.ratopati.com/province/karnali-province)
12:02:39	95553/95553	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202026%2006:17:40%20GMT	https://election.ratopati.com/candidate/krishna-bikram-shah	C:/My%20Web%20Sites/electionupdate/election.ratopati.com/candidate/krishna-bikram-shah.html	(from https://election.ratopati.com/province/karnali-province)
12:02:39	3763/3763	---M--	200	added ('OK')	image/jpeg	etag:%2281A89F0C9EBD2EABEFBDDF9825B5E308%22	https://npcdn.ratopati.com/election/candidates/2082/krishna-bikram-shah_divoG2eKRh.jpg	C:/My%20Web%20Sites/electionupdate/npcdn.ratopati.com/election/candidates/2082/krishna-bikram-shah_divoG2eKRh.jpg	(from https://election.ratopati.com/province/karnali-province)
12:02:40	152647/152647	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202026%2006:17:40%20GMT	https://election.ratopati.com/constituency/dailekh-1	C:/My%20Web%20Sites/electionupdate/election.ratopati.com/constituency/dailekh-1.html	(from https://election.ratopati.com/province/karnali-province)
12:02:40	58825/58825	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202026%2006:17:40%20GMT	https://election.ratopati.com/district/dailekh	C:/My%20Web%20Sites/electionupdate/election.ratopati.com/district/dailekh.html	(from https://election.ratopati.com/province/karnali-province)
12:02:40	94758/94758	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202026%2006:17:41%20GMT	https://election.ratopati.com/candidate/basana-thapa	C:/My%20Web%20Sites/electionupdate/election.ratopati.com/candidate/basana-thapa.html	(from https://election.ratopati.com/province/karnali-province)
12:02:40	8192/8192	---M--	200	added ('OK')	image/jpeg	etag:%222ACFD40E0B7E612AE2CBF92EE1FAF8E2%22	https://npcdn.ratopati.com/election/candidates/2082/basana-thapa_1Q2nTqIfOi.jpg	C:/My%20Web%20Sites/electionupdate/npcdn.ratopati.com/election/candidates/2082/basana-thapa_1Q2nTqIfOi.jpg	(from https://election.ratopati.com/province/karnali-province)
12:02:41	95040/95040	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202026%2006:17:41%20GMT	https://election.ratopati.com/candidate/rabindra-raj-sharma	C:/My%20Web%20Sites/electionupdate/election.ratopati.com/candidate/rabindra-raj-sharma.html	(from https://election.ratopati.com/province/karnali-province)
12:02:41	8192/8192	---M--	200	added ('OK')	image/jpeg	etag:%22BBD556CF4EA483B58913A0C8F51A5D2E%22	https://npcdn.ratopati.com/election/candidates/2082/rabindra-raj-sharma_BpvZiFiuLs.jpg	C:/My%20Web%20Sites/electionupdate/npcdn.ratopati.com/election/candidates/2082/rabindra-raj-sharma_BpvZiFiuLs.jpg	(from https://election.ratopati.com/province/karnali-province)
12:02:41	95290/95290	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202026%2006:17:42%20GMT	https://election.ratopati.com/candidate/nanda-kishor-basnet	C:/My%20Web%20Sites/electionupdate/election.ratopati.com/candidate/nanda-kishor-basnet.html	(from https://election.ratopati.com/province/karnali-province)
12:02:41	8192/8192	---M--	200	added ('OK')	image/jpeg	etag:%22F204186372CEC6EA0698739836A697C7%22	https://npcdn.ratopati.com/election/candidates/2082/nanda-kishor-basnet_FTtkbHbUuK.jpg	C:/My%20Web%20Sites/electionupdate/npcdn.ratopati.com/election/candidates/2082/nanda-kishor-basnet_FTtkbHbUuK.jpg	(from https://election.ratopati.com/province/karnali-province)
12:02:42	94986/94986	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202026%2006:17:42%20GMT	https://election.ratopati.com/candidate/amar-bahadur-thapa	C:/My%20Web%20Sites/electionupdate/election.ratopati.com/candidate/amar-bahadur-thapa.html	(from https://election.ratopati.com/province/karnali-province)
12:02:42	8192/8192	---M--	200	added ('OK')	image/jpeg	etag:%229322C19A0D17443A003BDCF1DEFDDBFA%22	https://npcdn.ratopati.com/election/candidates/2082/amar-bahadur-thapa_7AkKjuS4GE.jpg	C:/My%20Web%20Sites/electionupdate/npcdn.ratopati.com/election/candidates/2082/amar-bahadur-thapa_7AkKjuS4GE.jpg	(from https://election.ratopati.com/province/karnali-province)
12:02:42	95222/95222	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202026%2006:17:43%20GMT	https://election.ratopati.com/candidate/ran-bahadur-singh	C:/My%20Web%20Sites/electionupdate/election.ratopati.com/candidate/ran-bahadur-singh.html	(from https://election.ratopati.com/province/karnali-province)
12:02:42	8192/8192	---M--	200	added ('OK')	image/jpeg	etag:%226803310D7297384D6DF1A82260BC8170%22	https://npcdn.ratopati.com/election/candidates/2082/ran-bahadur-singh_PBiHZpC2dN.jpg	C:/My%20Web%20Sites/electionupdate/npcdn.ratopati.com/election/candidates/2082/ran-bahadur-singh_PBiHZpC2dN.jpg	(from https://election.ratopati.com/province/karnali-province)
12:02:43	144551/144551	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202026%2006:17:43%20GMT	https://election.ratopati.com/constituency/dailekh-2	C:/My%20Web%20Sites/electionupdate/election.ratopati.com/constituency/dailekh-2.html	(from https://election.ratopati.com/province/karnali-province)
12:02:43	95666/95666	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202026%2006:17:44%20GMT	https://election.ratopati.com/candidate/laxmi-prasad-pokharel	C:/My%20Web%20Sites/electionupdate/election.ratopati.com/candidate/laxmi-prasad-pokharel.html	(from https://election.ratopati.com/province/karnali-province)
12:02:43	8192/8192	---M--	200	added ('OK')	image/jpeg	etag:%22BE1C910E685A87814F11807D3D86AD89%22	https://npcdn.ratopati.com/election/candidates/2082/laxmi-prasad-pokharel_ebekV7jcpZ.jpg	C:/My%20Web%20Sites/electionupdate/npcdn.ratopati.com/election/candidates/2082/laxmi-prasad-pokharel_ebekV7jcpZ.jpg	(from https://election.ratopati.com/province/karnali-province)
12:02:43	95256/95256	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202026%2006:17:44%20GMT	https://election.ratopati.com/candidate/dikpal-kumar-shahi	C:/My%20Web%20Sites/electionupdate/election.ratopati.com/candidate/dikpal-kumar-shahi.html	(from https://election.ratopati.com/province/karnali-province)
12:02:44	3989/3989	---M--	200	added ('OK')	image/jpeg	etag:%2295486FCEF017665F4CCDA19A096D8DF0%22	https://npcdn.ratopati.com/election/candidates/2082/dikpal-kumar-shahi_GAgJzWR8aY.jpg	C:/My%20Web%20Sites/electionupdate/npcdn.ratopati.com/election/candidates/2082/dikpal-kumar-shahi_GAgJzWR8aY.jpg	(from https://election.ratopati.com/province/karnali-province)
12:02:44	95580/95580	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202026%2006:17:44%20GMT	https://election.ratopati.com/candidate/bakhat-bahadur-shahi	C:/My%20Web%20Sites/electionupdate/election.ratopati.com/candidate/bakhat-bahadur-shahi.html	(from https://election.ratopati.com/province/karnali-province)
12:02:44	8192/8192	---M--	200	added ('OK')	image/jpeg	etag:%22A617BFCEBACBAAC6E2760530F69D150B%22	https://npcdn.ratopati.com/election/candidates/2082/bakhat-bahadur-shahi_bcvG9Szwbr.jpg	C:/My%20Web%20Sites/electionupdate/npcdn.ratopati.com/election/candidates/2082/bakhat-bahadur-shahi_bcvG9Szwbr.jpg	(from https://election.ratopati.com/province/karnali-province)
12:02:44	95638/95638	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202026%2006:17:45%20GMT	https://election.ratopati.com/candidate/yogendra-bahadur-shahi	C:/My%20Web%20Sites/electionupdate/election.ratopati.com/candidate/yogendra-bahadur-shahi.html	(from https://election.ratopati.com/province/karnali-province)
12:02:45	8192/8192	---M--	200	added ('OK')	image/jpeg	etag:%22DC03488140EB6314902246051560097F%22	https://npcdn.ratopati.com/election/candidates/2082/yogendra-bahadur-shahi_OHy161SlhY.jpg	C:/My%20Web%20Sites/electionupdate/npcdn.ratopati.com/election/candidates/2082/yogendra-bahadur-shahi_OHy161SlhY.jpg	(from https://election.ratopati.com/province/karnali-province)
12:02:45	95333/95333	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202026%2006:17:46%20GMT	https://election.ratopati.com/candidate/vakhat-bahadur-thapa	C:/My%20Web%20Sites/electionupdate/election.ratopati.com/candidate/vakhat-bahadur-thapa.html	(from https://election.ratopati.com/province/karnali-province)
12:02:45	8192/8192	---M--	200	added ('OK')	image/jpeg	etag:%22F27DB47D8483D9EA92149107F0FBCAE0%22	https://npcdn.ratopati.com/election/candidates/2082/vakhat-bahadur-thapa_8df2dyLm0t.jpg	C:/My%20Web%20Sites/electionupdate/npcdn.ratopati.com/election/candidates/2082/vakhat-bahadur-thapa_8df2dyLm0t.jpg	(from https://election.ratopati.com/province/karnali-province)
12:02:46	155641/155641	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202026%2006:17:46%20GMT	https://election.ratopati.com/constituency/surkhet-1	C:/My%20Web%20Sites/electionupdate/election.ratopati.com/constituency/surkhet-1.html	(from https://election.ratopati.com/province/karnali-province)
12:02:46	58967/58967	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202026%2006:17:47%20GMT	https://election.ratopati.com/district/surkhet	C:/My%20Web%20Sites/electionupdate/election.ratopati.com/district/surkhet.html	(from https://election.ratopati.com/province/karnali-province)
12:02:47	95749/95749	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202026%2006:17:47%20GMT	https://election.ratopati.com/candidate/bishnu-bahadur-khadka-1	C:/My%20Web%20Sites/electionupdate/election.ratopati.com/candidate/bishnu-bahadur-khadka-1.html	(from https://election.ratopati.com/province/karnali-province)
12:02:47	8192/8192	---M--	200	added ('OK')	image/jpeg	etag:%22C105745D694EB72F25D53E530F2E154D%22	https://npcdn.ratopati.com/election/candidates/2082/bishnu-bahadur-khadka_kKtt6A9oIc.jpg	C:/My%20Web%20Sites/electionupdate/npcdn.ratopati.com/election/candidates/2082/bishnu-bahadur-khadka_kKtt6A9oIc.jpg	(from https://election.ratopati.com/province/karnali-province)
12:02:47	95279/95279	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202026%2006:17:48%20GMT	https://election.ratopati.com/candidate/dhruvkumar-shahi	C:/My%20Web%20Sites/electionupdate/election.ratopati.com/candidate/dhruvkumar-shahi.html	(from https://election.ratopati.com/province/karnali-province)
12:02:47	3884/3884	---M--	200	added ('OK')	image/jpeg	etag:%22A48055CAC086FFA1D36F2250C5516144%22	https://npcdn.ratopati.com/election/candidates/2082/dhruvkumar-shahi_aYxwCFpv0S.jpg	C:/My%20Web%20Sites/electionupdate/npcdn.ratopati.com/election/candidates/2082/dhruvkumar-shahi_aYxwCFpv0S.jpg	(from https://election.ratopati.com/province/karnali-province)
12:02:47	95602/95602	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202026%2006:17:48%20GMT	https://election.ratopati.com/candidate/tek-bahadur-singh-thakuri	C:/My%20Web%20Sites/electionupdate/election.ratopati.com/candidate/tek-bahadur-singh-thakuri.html	(from https://election.ratopati.com/province/karnali-province)
12:02:48	3873/3873	---M--	200	added ('OK')	image/jpeg	etag:%224FFB250AC7A9615B1A5EBB6CCAF052E0%22	https://npcdn.ratopati.com/election/candidates/2082/tek-bahadur-singh-thakuri_AmkK1HaQYg.jpg	C:/My%20Web%20Sites/electionupdate/npcdn.ratopati.com/election/candidates/2082/tek-bahadur-singh-thakuri_AmkK1HaQYg.jpg	(from https://election.ratopati.com/province/karnali-province)
12:02:48	95236/95236	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202026%2006:17:48%20GMT	https://election.ratopati.com/candidate/jit-bahadur-rana	C:/My%20Web%20Sites/electionupdate/election.ratopati.com/candidate/jit-bahadur-rana.html	(from https://election.ratopati.com/province/karnali-province)
12:02:48	8192/8192	---M--	200	added ('OK')	image/jpeg	etag:%22498CE597A0187C85F1185889293A2A2D%22	https://npcdn.ratopati.com/election/candidates/2082/jit-bahadur-rana_gNh583JzSY.jpg	C:/My%20Web%20Sites/electionupdate/npcdn.ratopati.com/election/candidates/2082/jit-bahadur-rana_gNh583JzSY.jpg	(from https://election.ratopati.com/province/karnali-province)
12:02:48	95645/95645	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202026%2006:17:49%20GMT	https://election.ratopati.com/candidate/rabi-hamal-thakuri	C:/My%20Web%20Sites/electionupdate/election.ratopati.com/candidate/rabi-hamal-thakuri.html	(from https://election.ratopati.com/province/karnali-province)
12:02:49	8192/8192	---M--	200	added ('OK')	image/jpeg	etag:%220BAB24BB1576C7B5D262DC9D1D777241%22	https://npcdn.ratopati.com/election/candidates/2082/rabi-hamal-thakuri_ADemMVBwv4.jpg	C:/My%20Web%20Sites/electionupdate/npcdn.ratopati.com/election/candidates/2082/rabi-hamal-thakuri_ADemMVBwv4.jpg	(from https://election.ratopati.com/province/karnali-province)
12:02:49	164172/164172	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202026%2006:17:50%20GMT	https://election.ratopati.com/constituency/surkhet-2	C:/My%20Web%20Sites/electionupdate/election.ratopati.com/constituency/surkhet-2.html	(from https://election.ratopati.com/province/karnali-province)
12:02:49	95493/95493	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202026%2006:17:50%20GMT	https://election.ratopati.com/candidate/ramesh-kumar-sapkota	C:/My%20Web%20Sites/electionupdate/election.ratopati.com/candidate/ramesh-kumar-sapkota.html	(from https://election.ratopati.com/province/karnali-province)
12:02:50	8192/8192	---M--	200	added ('OK')	image/jpeg	etag:%22E97CB982C9E0B456EA7BB08CDB5542D7%22	https://npcdn.ratopati.com/election/candidates/2082/ramesh-kumar-sapkota_WeTkgUTZYi.jpg	C:/My%20Web%20Sites/electionupdate/npcdn.ratopati.com/election/candidates/2082/ramesh-kumar-sapkota_WeTkgUTZYi.jpg	(from https://election.ratopati.com/province/karnali-province)
12:02:50	95875/95875	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202026%2006:17:51%20GMT	https://election.ratopati.com/candidate/narayan-kumar-koirala	C:/My%20Web%20Sites/electionupdate/election.ratopati.com/candidate/narayan-kumar-koirala.html	(from https://election.ratopati.com/province/karnali-province)
12:02:50	8192/8192	---M--	200	added ('OK')	image/jpeg	etag:%2235AE3EAAB351F7289DE1148090089CFF%22	https://npcdn.ratopati.com/election/candidates/2082/narayan-kumar-koirala_hKGlRRxC7k.jpg	C:/My%20Web%20Sites/electionupdate/npcdn.ratopati.com/election/candidates/2082/narayan-kumar-koirala_hKGlRRxC7k.jpg	(from https://election.ratopati.com/province/karnali-province)
12:02:50	95082/95082	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202026%2006:17:51%20GMT	https://election.ratopati.com/candidate/kulmani-devkota	C:/My%20Web%20Sites/electionupdate/election.ratopati.com/candidate/kulmani-devkota.html	(from https://election.ratopati.com/province/karnali-province)
12:02:51	8192/8192	---M--	200	added ('OK')	image/jpeg	etag:%223507FFC559A244487CFD19C5BC20A06D%22	https://npcdn.ratopati.com/election/candidates/2082/kulmani-devkota_avgZnYOBQ9.jpg	C:/My%20Web%20Sites/electionupdate/npcdn.ratopati.com/election/candidates/2082/kulmani-devkota_avgZnYOBQ9.jpg	(from https://election.ratopati.com/province/karnali-province)
12:02:51	95203/95203	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202026%2006:17:52%20GMT	https://election.ratopati.com/candidate/jhak-bahadur-malla	C:/My%20Web%20Sites/electionupdate/election.ratopati.com/candidate/jhak-bahadur-malla.html	(from https://election.ratopati.com/province/karnali-province)
12:02:51	4036/4036	---M--	200	added ('OK')	image/jpeg	etag:%22BF0D1C42E9C5F569B9AC86A25511D711%22	https://npcdn.ratopati.com/election/candidates/2082/jhak-bahadur-malla_wAuKevCvPg.jpg	C:/My%20Web%20Sites/electionupdate/npcdn.ratopati.com/election/candidates/2082/jhak-bahadur-malla_wAuKevCvPg.jpg	(from https://election.ratopati.com/province/karnali-province)
12:02:51	95621/95621	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202026%2006:17:52%20GMT	https://election.ratopati.com/candidate/rajendra-ramjali	C:/My%20Web%20Sites/electionupdate/election.ratopati.com/candidate/rajendra-ramjali.html	(from https://election.ratopati.com/province/karnali-province)
12:02:52	3653/3653	---M--	200	added ('OK')	image/jpeg	etag:%22EA40AF2454B7C5475D096FEB4AAC9D9E%22	https://npcdn.ratopati.com/election/candidates/2082/rajendra-ramjali_7RnWBf9ywb.jpg	C:/My%20Web%20Sites/electionupdate/npcdn.ratopati.com/election/candidates/2082/rajendra-ramjali_7RnWBf9ywb.jpg	(from https://election.ratopati.com/province/karnali-province)
12:02:52	155651/155651	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202026%2006:17:53%20GMT	https://election.ratopati.com/constituency/rukum-west-1	C:/My%20Web%20Sites/electionupdate/election.ratopati.com/constituency/rukum-west-1.html	(from https://election.ratopati.com/province/karnali-province)
12:02:53	48297/48297	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202026%2006:17:53%20GMT	https://election.ratopati.com/district/rukum-west	C:/My%20Web%20Sites/electionupdate/election.ratopati.com/district/rukum-west.html	(from https://election.ratopati.com/province/karnali-province)
12:02:53	95219/95219	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202026%2006:17:53%20GMT	https://election.ratopati.com/candidate/gopal-sharma	C:/My%20Web%20Sites/electionupdate/election.ratopati.com/candidate/gopal-sharma.html	(from https://election.ratopati.com/province/karnali-province)
12:02:53	8234/8234	---M--	200	added ('OK')	image/jpeg	etag:%22D1FF726A615572CBED731CFAC36F652B%22	https://npcdn.ratopati.com/election/media/upload-new/gopal-sharma_tWJIhSNtgY.jpg	C:/My%20Web%20Sites/electionupdate/npcdn.ratopati.com/election/media/upload-new/gopal-sharma_tWJIhSNtgY.jpg	(from https://election.ratopati.com/province/karnali-province)
12:02:53	95125/95125	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202026%2006:17:54%20GMT	https://election.ratopati.com/candidate/raju-kc	C:/My%20Web%20Sites/electionupdate/election.ratopati.com/candidate/raju-kc.html	(from https://election.ratopati.com/province/karnali-province)
12:02:53	5832/5832	---M--	200	added ('OK')	image/jpeg	etag:%22752B110DD635B9D52B40237A93D33490%22	https://npcdn.ratopati.com/election/media/upload-new/raju-kc_ZedTuXMb5T.jpg	C:/My%20Web%20Sites/electionupdate/npcdn.ratopati.com/election/media/upload-new/raju-kc_ZedTuXMb5T.jpg	(from https://election.ratopati.com/province/karnali-province)
12:02:54	98349/98349	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202026%2006:17:54%20GMT	https://election.ratopati.com/candidate/janardan-sharma	C:/My%20Web%20Sites/electionupdate/election.ratopati.com/candidate/janardan-sharma.html	(from https://election.ratopati.com/province/karnali-province)
12:02:54	112948/112948	---M--	200	added ('OK')	image/jpeg	etag:%22114EC841D32EF347E659869CAC214EE4%22	https://npcdn.ratopati.com/election/media/upload-new/janardhan-sharma_ZWAQojx9VS.jpg	C:/My%20Web%20Sites/electionupdate/npcdn.ratopati.com/election/media/upload-new/janardhan-sharma_ZWAQojx9VS.jpg	(from https://election.ratopati.com/province/karnali-province)
12:02:54	95905/95905	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202026%2006:17:55%20GMT	https://election.ratopati.com/candidate/man-bahadur-shahi	C:/My%20Web%20Sites/electionupdate/election.ratopati.com/candidate/man-bahadur-shahi.html	(from https://election.ratopati.com/province/karnali-province)
12:02:54	4009/4009	---M--	200	added ('OK')	image/jpeg	etag:%22B7988F6915A6BC6BB424D4E9348C7185%22	https://npcdn.ratopati.com/election/candidates/2082/man-bahadur-shahi_foz0auR2bh.jpg	C:/My%20Web%20Sites/electionupdate/npcdn.ratopati.com/election/candidates/2082/man-bahadur-shahi_foz0auR2bh.jpg	(from https://election.ratopati.com/province/karnali-province)
12:02:55	94817/94817	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202026%2006:17:55%20GMT	https://election.ratopati.com/candidate/nandaram-devkota	C:/My%20Web%20Sites/electionupdate/election.ratopati.com/candidate/nandaram-devkota.html	(from https://election.ratopati.com/province/karnali-province)
12:02:55	8192/8192	---M--	200	added ('OK')	image/jpeg	etag:%2251C2FB8A8BEC8059A748BC3820971482%22	https://npcdn.ratopati.com/election/candidates/2082/nandaram-devkota_gOqT4CEM1G.jpg	C:/My%20Web%20Sites/electionupdate/npcdn.ratopati.com/election/candidates/2082/nandaram-devkota_gOqT4CEM1G.jpg	(from https://election.ratopati.com/province/karnali-province)
12:02:55	3741/3741	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202026%2006:17:56%20GMT	https://election.ratopati.com/cdn-cgi/content?id=LUiAVkGIE_RNH4XHXDFB3ruMLcvyiO_PahEEMZ5pVHo-1781244575.7836592-1.2.1.1-l8aQ0KGP_kDUf9diSNDKeuzRLoYiDWS9RY1GnhMjW0E	C:/My%20Web%20Sites/electionupdate/election.ratopati.com/cdn-cgi/content9931.html	(from https://election.ratopati.com/province/sudurpaschim-province)
12:02:56	146413/146413	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202026%2006:17:56%20GMT	https://election.ratopati.com/constituency/bajura-1	C:/My%20Web%20Sites/electionupdate/election.ratopati.com/constituency/bajura-1.html	(from https://election.ratopati.com/province/sudurpaschim-province)
12:02:56	48137/48137	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202026%2006:17:57%20GMT	https://election.ratopati.com/district/bajura	C:/My%20Web%20Sites/electionupdate/election.ratopati.com/district/bajura.html	(from https://election.ratopati.com/province/sudurpaschim-province)
12:02:56	94599/94599	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202026%2006:17:57%20GMT	https://election.ratopati.com/candidate/janak-raj-giri	C:/My%20Web%20Sites/electionupdate/election.ratopati.com/candidate/janak-raj-giri.html	(from https://election.ratopati.com/province/sudurpaschim-province)
